timestamps,,,,,,,,,,,,,,,,,Marker
634.029,-5845.451,-6558.225,-5858.459,-6227.241,-22.240,-3288.478,-5815.030,-6407.687,-7136.487,-5469.114,-4709.714,-4573.391,2641.842,3009.171,2767.437,1475.685,0
634.029,-4847.445,-5353.980,-2134.793,-4785.821,2321.363,-1070.269,-5839.036,-7948.392,1817.644,1425.661,-2257.884,-4430.339,-5001.650,-1975.537,1106.277,2999.649,0
634.029,-6703.333,-5322.442,-2001.956,-4760.921,2558.425,435.412,-5060.659,-7565.820,-6329.746,-4395.113,-4195.422,-4365.229,1114.838,2065.279,3104.367,1351.342,0
634.029,-4697.241,-6585.293,-5898.983,-6260.634,-246.584,-4127.004,-6297.805,-6635.875,-2256.565,-2266.646,-3728.651,-4606.359,-762.798,1063.384,1214.974,2767.302,0
634.030,-6053.076,-4589.796,764.698,-3848.434,3193.438,2005.644,-5092.018,-8530.007,-857.860,-185.721,-2576.933,-4284.338,-3559.761,-1119.286,2642.244,2658.628,0
634.030,-5868.406,-6545.820,-5823.971,-6212.243,12.182,-3239.617,-5802.669,-6416.940,-7186.868,-5493.053,-4713.223,-4569.613,2659.612,3015.250,2782.814,1469.426,0
634.088,-4837.968,-5381.719,-2213.046,-4819.662,2287.902,-1134.820,-5857.878,-7932.478,1796.879,1394.347,-2275.832,-4437.894,-4971.318,-1952.380,1087.412,3001.973,0
634.088,-6708.898,-5303.242,-1924.418,-4737.765,2590.545,499.316,-5055.093,-7592.440,-6259.919,-4342.139,-4176.088,-4367.039,1048.297,2023.794,3108.345,1356.796,0
634.089,-4714.408,-6603.957,-5936.825,-6280.550,-280.738,-4153.804,-6301.829,-6620.676,-2353.996,-2345.369,-3758.781,-4612.059,-687.517,1112.379,1232.922,2755.970,0
634.089,-6036.647,-4595.317,761.837,-3859.051,3195.875,1984.701,-5105.429,-8538.188,-764.407,-118.464,-2561.555,-4290.440,-3640.026,-1175.009,2622.865,2680.332,0
634.089,-5888.679,-6529.146,-5783.938,-6194.406,50.560,-3184.073,-5786.576,-6426.015,-7240.043,-5518.936,-4721.717,-4569.658,2680.846,3024.817,2801.747,1452.148,0
634.089,-4817.583,-5398.483,-2286.695,-4845.702,2246.082,-1196.668,-5865.589,-7907.488,1769.096,1358.897,-2302.252,-4436.263,-4922.994,-1914.360,1065.664,2995.558,0
634.090,-6713.793,-5282.991,-1845.248,-4714.497,2623.089,563.465,-5049.080,-7617.966,-6186.069,-4285.813,-4156.530,-4363.932,985.399,1985.505,3107.585,1375.124,0
634.090,-4725.829,-6614.015,-5965.725,-6293.044,-307.359,-4174.077,-6298.900,-6603.510,-2454.043,-2424.091,-3787.436,-4613.892,-606.917,1164.414,1256.369,2741.509,0
634.148,-6011.055,-4591.875,755.064,-3857.509,3190.510,1957.588,-5110.950,-8539.686,-673.749,-47.296,-2538.890,-4287.757,-3711.038,-1225.166,2597.161,2689.027,0
634.149,-5909.712,-6513.589,-5745.046,-6177.061,87.529,-3131.032,-5772.450,-6436.386,-7286.267,-5538.785,-4724.712,-4564.450,2696.805,3029.511,2815.850,1422.309,0
634.149,-4799.858,-5417.169,-2363.563,-4872.479,2204.061,-1262.561,-5875.871,-7884.846,1743.123,1325.034,-2316.669,-4439.705,-4880.168,-1881.749,1048.006,2994.396,0
634.149,-6710.329,-5255.633,-1767.308,-4685.395,2646.760,619.903,-5035.803,-7637.703,-6104.172,-4219.339,-4127.697,-4355.774,915.147,1939.170,3102.288,1349.263,0
634.149,-4736.826,-6623.939,-5995.185,-6305.360,-338.718,-4194.283,-6293.983,-6584.086,-2551.765,-2499.395,-3812.895,-4612.551,-525.087,1216.449,1275.323,2719.537,0
634.149,-5987.295,-4593.172,748.023,-3864.505,3188.566,1928.665,-5119.511,-8542.702,-582.352,22.553,-2518.483,-4286.148,-3779.367,-1271.077,2572.395,2699.979,0
634.149,-5933.204,-6501.206,-5706.892,-6162.108,124.946,-3081.210,-5760.402,-6447.473,-7331.663,-5559.952,-4730.210,-4562.013,2714.172,3036.909,2832.391,1390.413,0
634.150,-4788.347,-5444.639,-2447.896,-4906.029,2163.537,-1333.170,-5892.657,-7864.931,1714.513,1284.376,-2342.955,-4446.969,-4838.169,-1849.026,1027.688,2996.944,0
634.209,-6711.357,-5234.153,-1687.132,-4658.662,2676.778,682.153,-5028.964,-7663.944,-6022.633,-4158.341,-4104.607,-4354.433,841.163,1892.366,3103.406,1359.567,0
634.210,-4752.160,-6638.379,-6026.857,-6320.224,-368.781,-4214.332,-6293.469,-6566.317,-2651.968,-2582.498,-3839.024,-4614.182,-445.761,1267.500,1295.261,2699.890,0
634.210,-5966.239,-4596.100,740.357,-3867.835,3188.298,1901.306,-5130.910,-8548.380,-491.627,89.854,-2498.053,-4289.412,-3854.335,-1321.458,2548.166,2713.837,0
634.210,-5954.706,-6485.470,-5664.401,-6143.578,163.436,-3027.499,-5746.946,-6457.933,-7374.064,-5579.487,-4733.831,-4558.325,2728.187,3041.625,2846.763,1358.293,0
634.210,-4771.695,-5464.599,-2523.534,-4929.722,2117.649,-1397.923,-5902.895,-7838.466,1680.270,1235.783,-2369.464,-4449.472,-4793.086,-1815.699,1002.275,2994.418,0
634.211,-6711.960,-5209.968,-1606.263,-4628.018,2703.823,743.352,-5019.621,-7687.257,-5943.977,-4095.219,-4079.774,-4348.755,767.872,1845.293,3100.008,1363.389,0
634.211,-4767.739,-6650.158,-6056.563,-6333.792,-392.519,-4234.158,-6291.703,-6550.559,-2752.506,-2657.488,-3866.181,-4615.635,-364.803,1318.552,1317.032,2681.114,0
634.268,-5941.831,-4596.927,726.566,-3869.311,3184.565,1868.785,-5139.336,-8549.431,-398.263,161.044,-2481.692,-4289.725,-3926.196,-1372.643,2522.171,2729.662,0
634.269,-5976.745,-6469.176,-5621.709,-6125.875,207.938,-2970.077,-5733.334,-6474.943,-7416.957,-5595.960,-4738.324,-4555.308,2742.626,3047.169,2863.147,1336.567,0
634.269,-4762.375,-5494.349,-2608.516,-4966.245,2082.221,-1463.995,-5922.743,-7822.529,1648.218,1202.993,-2383.724,-4456.424,-4743.174,-1775.578,992.797,2997.570,0
634.269,-6718.353,-5194.009,-1530.290,-4607.790,2735.921,806.540,-5017.363,-7714.794,-5868.607,-4039.497,-4060.440,-4353.315,698.067,1803.182,3106.356,1399.197,0
634.269,-4787.990,-6666.229,-6088.951,-6352.053,-415.921,-4256.599,-6293.692,-6540.277,-2853.267,-2734.892,-3897.496,-4622.050,-279.777,1377.113,1345.262,2673.649,0
634.269,-5923.727,-4605.331,711.881,-3881.671,3185.750,1836.956,-5154.111,-8552.582,-306.621,228.457,-2470.762,-4296.765,-4002.527,-1424.723,2500.467,2751.321,0
634.270,-6001.667,-6455.407,-5580.426,-6110.833,252.239,-2916.254,-5722.024,-6491.304,-7460.587,-5615.071,-4745.543,-4556.135,2756.976,3054.634,2881.207,1329.839,0
634.270,-4746.773,-5517.014,-2690.010,-4997.180,2036.311,-1533.397,-5935.126,-7797.048,1611.762,1160.480,-2404.891,-4461.431,-4689.262,-1731.634,978.716,2998.218,0
634.329,-6714.106,-5169.377,-1454.562,-4580.878,2757.267,863.135,-5006.724,-7733.011,-5783.670,-3975.370,-4032.545,-4347.816,619.881,1751.751,3101.886,1425.080,0
634.329,-4799.210,-6673.113,-6111.615,-6360.859,-437.714,-4268.691,-6288.082,-6522.396,-2948.575,-2806.552,-3917.948,-4619.010,-203.468,1424.879,1370.073,2652.817,0
634.329,-5902.961,-4611.746,694.938,-3893.517,3184.386,1805.261,-5167.030,-8553.387,-223.137,287.265,-2447.963,-4296.899,-4070.677,-1471.326,2474.427,2767.079,0
634.329,-6023.348,-6440.387,-5536.997,-6094.561,295.624,-2861.761,-5709.753,-6505.140,-7497.826,-5631.969,-4750.975,-4556.493,2769.582,3060.535,2898.127,1324.475,0
634.329,-4735.016,-5541.288,-2767.638,-5029.634,1994.021,-1599.290,-5949.208,-7775.703,1574.904,1116.850,-2431.110,-4466.236,-4636.244,-1693.368,965.886,2998.196,0
634.330,-6713.279,-5149.999,-1380.757,-4559.667,2782.367,917.383,-5001.896,-7757.486,-5701.058,-3912.762,-4010.082,-4346.185,548.333,1704.477,3101.304,1441.531,0
634.330,-4812.353,-6681.897,-6134.682,-6371.164,-460.558,-4282.147,-6283.835,-6507.487,-3047.638,-2880.715,-3943.317,-4621.044,-122.510,1477.070,1397.185,2635.025,0
634.388,-5879.157,-4615.725,678.241,-3901.519,3180.184,1771.197,-5176.865,-8552.471,-142.716,344.038,-2426.461,-4297.279,-4134.000,-1514.197,2448.589,2781.116,0
634.388,-6040.514,-6419.823,-5487.800,-6071.695,339.389,-2803.825,-5692.431,-6518.059,-7529.006,-5641.021,-4749.343,-4549.787,2775.014,3059.552,2909.214,1311.220,0
634.389,-4721.203,-5563.908,-2843.164,-5056.769,1949.631,-1663.998,-5961.076,-7752.926,1531.609,1072.548,-2451.249,-4468.717,-4577.302,-1648.195,957.862,2996.676,0
634.389,-6713.279,-5131.044,-1305.454,-4535.236,2808.139,974.983,-4997.068,-7781.782,-5620.078,-3851.630,-3984.131,-4343.547,475.176,1657.270,3100.656,1453.467,0
634.389,-4829.586,-6692.000,-6157.436,-6382.071,-479.467,-4295.000,-6280.036,-6493.137,-3148.422,-2956.354,-3969.200,-4622.899,-43.429,1524.836,1424.454,2616.875,0
634.389,-5858.973,-4620.352,660.338,-3904.224,3177.904,1734.920,-5187.035,-8554.102,-59.657,407.539,-2415.821,-4299.537,-4196.540,-1558.364,2422.862,2792.269,0
634.390,-6065.392,-6407.083,-5443.924,-6056.026,382.617,-2750.293,-5682.283,-6535.427,-7563.584,-5655.595,-4754.283,-4549.206,2782.680,3062.748,2923.362,1282.767,0
634.390,-4712.821,-5589.322,-2920.457,-5085.759,1907.073,-1728.214,-5975.917,-7734.106,1493.141,1023.062,-2474.897,-4476.562,-4528.262,-1611.963,946.261,2999.828,0
634.448,-6714.151,-5113.811,-1233.548,-4511.521,2832.145,1028.918,-4993.961,-7807.666,-5540.014,-3788.866,-3961.422,-4344.218,403.471,1610.845,3102.221,1458.451,0
634.449,-4848.965,-6705.657,-6183.655,-6395.862,-502.914,-4310.288,-6281.310,-6482.564,-3241.338,-3032.886,-3993.452,-4626.632,28.744,1570.255,1448.035,2596.803,0
