,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
1439,-115.86498879412348,-98.47158848264053,-105.41044535585169,-113.45335596672298,-114.86660995323525,-116.46009194754487,-119.99388425471307,-120.68721780633763,-120.63832958367504,-120.34580593153892,-121.93499987063397,-122.80291170721354,-123.72753735197125,-124.2223236299513,-125.53028974429269,-125.35885531186747,-124.49242716500339,-124.95233742246837,-126.17940775291584,-126.96190617245122,-126.5726950249697,-125.98759036567996,-126.3722034947836,-125.84427336789689,-126.36243914525181,-127.78849182928882,-128.76403727621644,-128.36726597230466,-127.35737546146355,-128.13211239835772,-127.91225803986984,-129.14986498429505,-128.3152479514044,-128.2537708343433,-129.9455752120525,-128.77269532668583,-129.05912818030606,-129.00652992945933,-130.99819300359098,-130.7947486752184,-131.19659368992382,-131.00206765836984,-130.42226383062865,-129.4679544157165,-129.9991913217834,-131.401582278684,-132.4119178311707,-132.24443564891376,-132.0920024591818,-132.72251532301522,-132.8718039510722,-135.90377258758213,-133.74506589591667,-132.9127481125662,-133.84964928952058,-133.85941164067563,-134.52515657095014,-136.46110103852993,-135.46033008529233,-135.6542850218205,-135.68925148367714,-135.2836891635712,-134.90543289930804,-135.17319919621184,-137.9268138901644,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1440,-108.68639285858285,-99.63370925021734,-107.62143557174599,-115.3927402276801,-117.77365471317894,-119.34612457953436,-120.08467598087432,-120.82045088902701,-121.91398677949826,-123.1844826147632,-122.62545882916879,-123.78570146063298,-122.6435681543741,-122.32165621951458,-123.7589712385315,-123.50033734132032,-125.13606108936641,-127.0886628018871,-125.18036705103356,-124.28044431533422,-127.07934675092064,-126.83784590267797,-126.10778389392618,-125.02075568542216,-125.18644949424711,-127.33939307726367,-128.51648347156748,-127.19796915834225,-126.87967256429845,-127.25391638589579,-127.82932047171525,-127.52299771341842,-127.08677832509828,-128.6249079606011,-131.45013769758515,-130.15189306711363,-129.40497679816193,-130.83595503034113,-131.2820026690905,-130.0341343433576,-129.63491844652728,-130.24680964115862,-130.6351502902474,-130.7157553122588,-132.20368184448733,-133.1082580536224,-131.68954759408575,-131.24607143754687,-132.29196151446308,-132.84353244428505,-132.38890004849497,-134.41113824978697,-134.7403165466702,-133.87490996204892,-133.97397612658952,-133.58987135542185,-132.76022782672334,-134.17820043839333,-134.66032005038312,-133.9133606396192,-134.46125451469132,-136.26138588100918,-135.48412406332932,-134.69747537090714,-140.46261540042173,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1441,-112.46193372003331,-95.53729998190008,-101.28694693335407,-111.16496899712679,-116.46170290625125,-116.8585905208698,-117.5188705964817,-118.68538685071522,-119.80175294216278,-119.59900784317531,-120.95195109511926,-121.61318213829395,-122.28545710445573,-123.98945331647205,-123.85604389321556,-124.62415817306108,-123.78459217327874,-123.85874860386363,-124.04907571979047,-123.61665132231003,-124.3718962647152,-123.9967057596441,-124.26896078082741,-125.07225208655291,-124.68571579999809,-124.9903952064051,-125.07933960299276,-124.92598527797325,-126.42085585753223,-124.96704723801162,-125.5924945635828,-126.46211147369823,-127.12153245522812,-126.10212996376211,-126.27478039499417,-127.02403077015413,-127.80164415305197,-127.90706559453538,-128.23572971241677,-127.95226120245131,-127.55787070349746,-128.5833585188419,-128.47874795755263,-128.73528842812067,-128.6069758931428,-128.50790007380013,-130.3428238269451,-129.59253322765565,-128.95206036727024,-129.96198049140844,-130.54352790116354,-132.98567926036463,-130.86816536447836,-130.01898495510113,-130.76548006643898,-131.32113427999002,-130.9713118413809,-131.52495438012667,-131.34436843807492,-132.71545700358084,-131.80377527144412,-132.13927561890242,-132.07024625205574,-132.83253728133442,-136.4669059704979,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1442,-114.97048646091896,-105.57178696042185,-108.95111159194401,-111.69164369800903,-114.03660764308661,-115.63316059311828,-120.02639984456195,-120.92410198907272,-119.55052139831002,-119.94175276832618,-121.17580833555084,-122.38691570264211,-122.7441213047632,-124.81000103848118,-124.88648832024658,-124.50640401465188,-125.60115427326879,-126.0083531480992,-126.14872288329329,-125.35745029228897,-126.16021785442695,-126.15738970288868,-126.03249907433806,-126.84955605094967,-125.81094704196988,-125.83359355708787,-127.74003804804207,-127.88307172932294,-127.7889805116512,-127.46962807135786,-127.36643104465168,-127.33377382047019,-128.2954184713696,-128.73646520721,-129.70248902567513,-131.1043880142001,-131.11591952334211,-131.01430106782618,-130.11918455589273,-129.1292697310723,-130.7450489169363,-131.6730482954477,-131.5714858970087,-132.15758132834443,-132.66539860705848,-133.74759326348195,-132.0461014983758,-133.79086133079613,-132.76139720772585,-133.1472704345387,-134.68385489277108,-135.51812324171954,-134.48468171727103,-134.53482167323068,-134.9782913341372,-135.50379522806188,-135.6867085679872,-135.96294926279387,-134.78293297025064,-136.30906892914408,-135.91919288182203,-135.9054220828251,-135.99777507301636,-137.40947118223357,-140.71968140138364,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1443,-108.88279946603774,-97.1730619643071,-102.5963460541324,-108.29571024130338,-111.76862628906261,-115.13120150969742,-119.14726782873073,-120.7254389902177,-120.22051177867547,-120.48478286726083,-122.69604413128263,-121.59868173856749,-121.57213836945394,-122.84614121162713,-126.20485224622215,-125.85288850712845,-124.21093543462302,-122.88218800177363,-123.85437826539132,-125.03966101641618,-124.69952689990606,-124.61293185993316,-125.53651401801929,-126.2327485890777,-126.88227774125353,-127.08493495284345,-128.00122438771706,-126.25904736311087,-126.08332322255302,-126.41482125701472,-127.46353821720426,-126.99131898681853,-127.31064955954002,-127.56412601297468,-127.54128997101068,-128.82399904694753,-129.10187930664077,-128.88976581381687,-130.0100667414872,-131.0332221879121,-130.8026707923211,-130.51061057871976,-129.46889636123518,-131.3830199165111,-130.11919569888997,-130.6659629164839,-131.85603383703545,-131.06723470017135,-131.86982040223654,-132.2154812731657,-132.1640566971867,-134.80913678544542,-134.19194674790918,-132.78433714158174,-134.02877735350646,-134.5329025987226,-133.062289119384,-132.67339794625207,-134.43686084790963,-134.11109878211082,-134.03968803069952,-133.10951317216245,-133.7386040149384,-134.98886683252547,-138.13623731796403,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1444,-104.67138344138141,-99.58325139946695,-108.85873115542289,-112.92912917595365,-112.47156339542221,-114.98020781966467,-117.3894510206554,-118.21437962902843,-116.98817938086415,-118.33190992853315,-121.07194183288934,-122.55285292148214,-122.160101525274,-125.526884861491,-124.18720386769736,-124.65536052161234,-123.50720560979272,-122.91180193135007,-124.50639309644474,-125.53468551009045,-125.20148790632277,-127.16177925473554,-126.52244185269294,-125.69333336653172,-125.67496967995106,-125.40427187237128,-125.9674000822085,-127.81149996346899,-128.16919380625595,-127.84803574971295,-128.41387837172186,-127.01639403140335,-127.1774024553533,-128.80025418784032,-127.3916693911783,-127.3686545629508,-130.43588674509454,-129.3666244412929,-129.63299151761655,-129.5287077384779,-129.8117701088143,-129.00540212970375,-128.9156702742711,-130.79323586190367,-131.08978684485186,-131.44680473018076,-132.03557944880993,-131.5867099797704,-132.67900764216452,-134.39211217993605,-132.93374490315978,-134.9557782152957,-134.66001035030004,-132.9045545862551,-133.63580567305462,-133.20965346975504,-133.30172884886076,-134.5213570897549,-134.45449542692452,-134.05931117966117,-136.0906369679471,-134.04410558561915,-133.707701802384,-133.27925275634436,-136.61558363239436,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1445,-103.96578301071514,-92.57605561319549,-99.34897385345326,-108.08614934080948,-113.43723029164543,-114.47447541368993,-119.49410310857021,-119.3398191207517,-121.77546448514774,-119.3673054213523,-120.65602979786394,-121.56085315637945,-124.03968145753906,-123.90461900276078,-123.84264006795357,-124.6893265873029,-125.14633570475497,-125.79617038286457,-126.03797822148783,-126.9299424482981,-125.95421781542782,-125.16635614544785,-125.91824795056242,-127.22926799423388,-126.59229798489179,-126.0777591467396,-127.28703569879954,-125.7931596494779,-127.276619570393,-128.44815951502449,-128.50832157444566,-128.35492680520605,-128.47789081975228,-129.69998213988225,-128.9032957217921,-128.54996847418113,-129.33779061486229,-128.80346358163558,-129.3788457868288,-129.42649786778207,-130.04673027181212,-130.76814127937422,-130.76210864366092,-130.2065000750459,-131.79387382789,-131.45522385384817,-131.54428991620676,-132.07879357578648,-132.20866431766186,-133.56065515140583,-131.80319149353872,-133.35891350693578,-133.8934697428653,-132.98413220663528,-134.19111411937106,-134.53082428276588,-134.47946891579403,-134.83703521211342,-134.0124676951591,-133.59255180674677,-134.30546349431472,-134.78813586568026,-135.4417873499163,-135.11490149894888,-138.39245523779562,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1446,-117.21625398666762,-108.59370097681342,-112.37178429325229,-115.16619331868253,-115.81282650338707,-119.1745395942147,-120.83138252595559,-120.90772164170323,-120.44884091682786,-119.83204095926241,-120.50812833458468,-121.96513858759083,-123.70512808311653,-123.39289460883361,-124.50992347042663,-124.71489023721102,-124.13630569833315,-124.94387927407134,-125.40197741974086,-125.19712913747007,-125.08677684678075,-124.47900306672976,-126.32256150398446,-126.15159356962174,-126.36813385022143,-126.68000048322547,-128.39712359242247,-127.06490250016336,-127.17362972784997,-127.55153935882545,-127.64786202005521,-127.58185010610771,-127.69843531075651,-128.4069807559067,-129.3112429872561,-130.29016546995473,-129.70739141196435,-129.43084591871647,-130.1163866289679,-129.96780012382462,-129.97678341570395,-129.60938740738473,-129.0014765585138,-129.93278464953863,-129.9571977154177,-130.46125546560322,-132.5667443650782,-132.5719960750137,-133.55603081611545,-133.19888345562285,-132.46817827985365,-135.0374949150459,-134.2325994167256,-133.1727827396773,-134.0212413174992,-133.7786155943365,-134.5115700106631,-134.20490945038884,-134.34171259233904,-135.08514968432075,-134.96900317106173,-134.79153877296298,-135.48461998486817,-136.21033893607463,-139.5411139712265,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1447,-110.3456782821988,-98.38540599561486,-106.17185194027103,-111.84890833472525,-114.29666987349546,-117.630774043591,-121.87978947001523,-118.79512937358169,-119.10816527400343,-121.4932577402916,-121.37039079525891,-121.57457987544122,-122.7363383091832,-123.39039284139031,-124.2028061761725,-123.1759297633497,-124.20380488851039,-126.00926506734957,-125.09640574995674,-124.67128681374155,-125.20027012774716,-126.36151642078948,-126.60187302421221,-124.91149849694979,-124.72540408105273,-127.21284136731997,-127.27577459213583,-127.24666999192914,-127.3742439068414,-126.8986359890358,-127.34761946677878,-127.94052257225064,-127.4531482492194,-128.87123911946148,-128.53229809537305,-129.10436493058978,-128.68039496985685,-129.11874470926395,-128.68501052787053,-128.97847722356397,-129.7995407629568,-130.66786732913116,-131.26128636145364,-131.71760063208038,-132.37559128749416,-132.78522380636488,-131.8936078509846,-131.5613196014422,-132.47819159471842,-132.6459836201784,-133.72848127203912,-137.0838939784548,-133.80250388474354,-132.5915471206544,-132.7743141904158,-133.01224803209243,-134.77402409963963,-134.69119603771617,-137.05603738608488,-134.26711542957005,-133.8236728021746,-135.16513794898174,-135.51737512227075,-135.39868535137683,-137.55312872111142,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1448,-112.77870837659974,-105.23366004538026,-109.88719806676932,-113.89914745319689,-116.01820353476208,-119.35077938094075,-117.6707503310705,-118.50469394908771,-120.6221155545952,-121.28518028890225,-121.57765569058324,-122.81480373238008,-124.66012063765503,-124.36784579912586,-124.8651459321772,-124.45654864492687,-125.1343617034204,-125.16566778284056,-125.33753102610233,-125.5710291873177,-127.0203387719092,-125.0740183491614,-126.43974846253514,-126.95897731494908,-128.28993675300785,-129.18491091168596,-128.46951419344467,-127.72593559368826,-127.13957084321925,-127.91829497327404,-128.55122032998108,-128.05177465073814,-127.78214261052645,-127.93969742643817,-128.80697615358167,-128.86453701863374,-128.2412714931256,-128.414974093653,-128.78384498646543,-129.57884598325475,-130.4984717359432,-130.15601831817114,-130.76993187095658,-130.04279663763606,-130.69718191478816,-131.88394866310966,-132.22359927382192,-132.06378540347077,-132.57035792613092,-133.7014808248699,-133.2222178919643,-134.57183420328488,-134.38844715855248,-133.66443088919584,-133.79092098341627,-132.72669110283806,-132.99183257287748,-134.58626875270573,-133.77203500064803,-135.781802462726,-135.17488776848094,-134.06056519623144,-135.19532226104084,-134.47682486976825,-137.74142575758495,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1449,-101.8821230196431,-95.8853618337867,-99.66801221527108,-108.71148513351059,-113.19750815309193,-116.15770621231707,-116.24035157549143,-117.42269106377222,-120.74069431923417,-121.90534953433256,-121.0271888891447,-122.09799198768722,-123.15015315477622,-122.55727325812319,-123.37293722456344,-125.6082972998339,-124.76600707546041,-124.9324278983478,-125.90749743007373,-126.87450800089809,-126.79422763902829,-125.65980616368728,-125.02025825391661,-125.17334474642375,-126.1105379318095,-127.35614306196722,-128.27880770998502,-127.7258320053156,-127.46185757663864,-126.44396047329013,-127.0680879447852,-128.11311145622201,-128.387686487246,-127.67304023987256,-128.77124552672706,-129.16406528644234,-130.01182757371419,-130.73916803133375,-130.71529901665818,-130.03617404879685,-129.51546624127462,-129.60314189993778,-131.66648502494138,-132.4613245717645,-131.85203766819865,-132.0159376373012,-130.55102178570448,-131.1846519607276,-132.8347486381203,-132.4960957335646,-133.1714310743947,-135.45631100260755,-133.89813951162418,-133.21712907203673,-133.04698131464588,-132.8753431728377,-132.964287,-133.64460374068278,-134.62225260088684,-134.70564516193502,-134.83664545375657,-134.1519698176739,-134.28745259494877,-135.2310055046378,-137.9625615455539,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1450,-100.23320865523533,-96.56612826674152,-111.25346992580654,-101.67538821773135,-106.72711490931272,-108.1398744464157,-108.56221662168218,-108.69784139710498,-109.84452168302474,-113.34971163409968,-115.7522566906013,-118.12646029479554,-116.57653544307095,-117.03365059882947,-120.70073014649952,-122.9177367534829,-125.35311057013887,-125.5917733545531,-123.38707062298363,-124.05597872998669,-126.14106703704407,-125.73324627733861,-124.88467637173669,-122.64397437104746,-118.6820276037546,-117.92371269862926,-119.82448156925662,-118.92338903508359,-124.0157556164762,-126.0549445939173,-127.37526792798266,-129.8142336215177,-129.66963980658196,-128.36042047546644,-130.58510350066155,-130.8817275737983,-129.49265834222447,-129.57962024987748,-132.34599290085526,-131.19997980808347,-132.40532954207484,-132.98650178438209,-132.51209164633553,-132.47616764306667,-134.2266476214861,-134.8834126029871,-134.4754443067032,-135.3024087106594,-136.31317814371448,-135.7807874986179,-135.46335777252966,-138.72548908014352,-136.20614353773047,-136.66312537547682,-137.14390241017006,-138.40471486366332,-137.34657107254105,-138.1389983032252,-139.6850323554062,-138.91220048862402,-139.3589136518256,-140.29193180637932,-139.69126773620107,-138.00863055042785,-141.5392558186549,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1451,-115.0556121844833,-103.74074308674835,-108.46437664476328,-111.91311439722709,-110.52659590552244,-108.21378826100255,-110.22640338769745,-115.6859566198084,-117.86883894870951,-119.66332553942777,-121.29110458931257,-123.19617465213298,-123.56746236078281,-124.48880253452194,-125.76419722518153,-125.50727185626673,-125.36905087004995,-125.47325993932581,-127.57975873186936,-127.76210902500848,-128.05442925520714,-128.1023752730952,-128.39885300879394,-128.44949838030735,-129.23861242171793,-129.92881405864824,-131.65344637024518,-129.55294765027367,-129.6886484642668,-130.11986042238246,-130.31401568865,-131.12300237467718,-129.7907745833719,-128.26703478490202,-131.24774758250024,-131.77455687240186,-131.42015946002715,-132.513676417311,-133.80103780177276,-132.67489544823744,-133.23336707072497,-133.88484436174477,-134.0388248558066,-134.77971815458883,-134.39608723494922,-133.9091324761453,-135.41882766919,-136.92254811573218,-135.65016059936676,-134.3513572111844,-135.02844054325348,-138.78234332049988,-136.87107674264286,-136.04283658316936,-136.36017732690382,-136.90999877532684,-138.6292002289894,-138.4477667964362,-139.46628619370588,-138.9328114463762,-137.94122766579895,-136.58832798718453,-136.97080269513043,-139.99505673829535,-140.89677309856083,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1452,-109.37599827467989,-102.90092115517601,-106.86755629774608,-112.46801726456617,-111.99460220726364,-109.03232927934793,-110.65919687156267,-115.88677566446577,-116.86722485625194,-118.99942263058136,-119.2776361539746,-120.39369348601463,-122.24456460235204,-123.9807022474267,-125.24013138019544,-126.56506476608212,-125.9973344859287,-125.30102982550449,-126.68367240563353,-127.39613956851046,-127.60720226700649,-128.11337064259558,-127.96696313003523,-127.47330568187708,-129.7845472000994,-130.55796108605253,-129.3000446048539,-129.9871029152192,-129.73818585135942,-129.55733510921462,-129.41951167064585,-130.33005982292931,-130.02823884557003,-131.05143197887773,-131.57893411967643,-131.7118443373265,-132.0353908371963,-132.22897988800733,-133.23498755500063,-133.4848745078747,-133.18736192033901,-132.21831776510473,-132.44052159625647,-132.89947472841044,-134.14628517936376,-133.71089163716027,-132.27538558938673,-133.51199194075858,-135.20385727906108,-136.5341566333991,-136.48994039319408,-140.61077270598045,-138.09995022018524,-138.62983059661957,-138.55876933189802,-138.05371774876048,-137.91953449120246,-137.12592281052673,-136.92474450465642,-138.16848244864076,-140.01768721388683,-139.858433176059,-137.65066747433616,-137.95788956615775,-142.42575304522302,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1453,-115.41099344797178,-104.88324227470157,-109.11499118922484,-114.7823280703539,-113.18031917671865,-108.91764983794742,-108.74231936296356,-113.02129549814612,-120.05056963946026,-120.47487982756472,-120.53495352706,-121.71889736102949,-123.3058716472356,-124.84392459066561,-125.78234929987273,-126.43222581679838,-126.4685259773738,-127.31919212339172,-127.20534312521018,-127.34690341603348,-128.82511693766094,-129.3159701873426,-128.4686396548219,-129.07470881947293,-128.3603991983732,-129.1168304971102,-130.96832827779718,-131.20108375851888,-130.03033608823597,-130.35157295807693,-130.30074687822543,-130.24367039295055,-130.91665263286401,-130.97201178873888,-130.24761331248402,-130.80847877229056,-130.4139600586011,-131.1691711071492,-131.1692312208459,-132.22386587460144,-133.1839870092533,-133.6694214923591,-135.66736155836077,-134.25682346623444,-134.78635973060815,-135.2819053359545,-134.45547227902404,-135.2704279180338,-136.36961380424816,-136.27592993307204,-136.78001536153656,-139.8591008149434,-136.78695992800738,-136.63201465222713,-138.83128414993567,-140.17217898343972,-140.3272214509807,-140.2108335590785,-137.73440432025038,-137.32500684434467,-138.78280189979787,-139.49041584818724,-140.49771929584568,-140.3442665667501,-144.0158246232075,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1454,-112.41638639159241,-105.8794624320236,-109.30368808514685,-113.7218891938175,-111.83153278346717,-110.07927480921937,-113.95824858966944,-117.39957344124687,-119.1404955011474,-117.14927188472069,-119.86958877223479,-122.6564401580894,-124.39539706503452,-124.138777030226,-124.46820152303039,-125.24800669531929,-126.4297621416367,-126.67245547810113,-127.79684845944985,-127.39048148381657,-127.07822256010233,-128.22104126985585,-128.58444046958385,-130.2484061229509,-129.17376015911458,-130.36153395159647,-130.1304976764085,-130.06031848489476,-130.05229032738643,-131.0338013969618,-131.4748275839088,-131.5969881167512,-132.36851145244074,-133.12110724637225,-131.7181012647828,-131.86614921145514,-131.4857406912983,-133.69576039460168,-135.29767275502718,-133.43792164638202,-133.08326894326302,-135.3462531707566,-135.10762887548023,-135.32577029734912,-135.13186103408984,-136.10261240729474,-136.01892997987343,-135.21572943547332,-134.28573399075847,-135.0821199197146,-136.95428752963184,-139.21051876331768,-138.59265307584704,-137.48683379481417,-137.95427643131595,-136.49356650092636,-138.93237757871162,-139.42180617721664,-139.23726054284688,-138.97685095882042,-139.2632298727325,-139.02002081464988,-138.6297679667854,-139.23739357839105,-142.84184717117986,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1455,-117.49480926767363,-109.60410489120606,-112.19691865119054,-116.47717906937893,-112.95553460582471,-110.51325044767188,-111.56231928899217,-114.66921679073201,-117.52011176528055,-118.28576667273602,-120.52968836736342,-121.55559151814771,-123.37514927161779,-124.34011432433533,-124.79089099474754,-125.30403914066557,-126.19008398733297,-126.62247937404572,-129.6464171695478,-128.70866912547154,-128.18714164599788,-128.76454329730325,-128.8426252807063,-129.4106215153352,-128.5592739530047,-130.7143397537355,-132.76695406048822,-131.90324480749985,-130.6770269778204,-130.3475162980878,-130.04243774574832,-131.0548951521754,-131.79929540108412,-131.7188145259151,-131.40895063164214,-133.25740424214155,-134.84529471503416,-133.01335588789902,-133.3776935522837,-134.20666939028547,-134.3209116526539,-133.81790229991324,-134.7768580198973,-135.04567418824257,-135.86448196002698,-135.67640191571417,-135.6226392388622,-136.96899451983964,-138.6860343141632,-136.4272638938809,-136.07456150754555,-139.55005181690086,-137.69010611046855,-136.28002588656744,-137.9309852581769,-138.90462094367822,-139.9622525718519,-139.84858643283982,-140.25665013582287,-141.06234445897343,-141.49752292959278,-140.373346278048,-139.12846700432135,-139.28073386357374,-142.72414824453955,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1456,-113.83007085877477,-106.58369943943407,-111.24825262417971,-114.22360575985392,-115.09971050177981,-114.34149759322472,-116.57896618437314,-117.9841960482479,-118.77714167694003,-120.96825584371598,-122.9084047019411,-122.69839607659131,-123.97919379129289,-125.6370181710436,-126.30054048298975,-126.06500054971973,-126.75778391220484,-127.5793207457383,-127.46674878128609,-128.5557282034839,-130.14492310557335,-130.1637088343076,-129.33169019067668,-129.32538397826778,-129.00638729890457,-131.54607606064343,-132.10040602412306,-130.33749254898024,-130.07543433105016,-129.48005006461688,-130.15427595719456,-131.07035025199914,-131.5463976463379,-131.5948502290041,-132.1178722963513,-131.61835964463256,-131.31610594894943,-132.27006888933948,-133.56328060829355,-133.78742302388352,-134.19476659368533,-134.98141032010471,-133.77064143746492,-134.30523809534458,-135.2552072465379,-136.1312556173363,-134.87659209362246,-134.5818441836319,-135.2198486424751,-135.64183499773873,-135.56705017094458,-139.15979634888922,-138.8171616154082,-137.52414959862867,-138.0135124474087,-138.65266762501466,-139.61191264361693,-140.530245702924,-140.50591654297267,-138.6969008621496,-140.03728619718927,-139.88744004245592,-140.76297553065478,-139.4685933358985,-142.64915366761065,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1457,-114.56879751912297,-106.50078315427926,-111.29734862419463,-113.08958446118316,-114.16292471997393,-112.07116118885692,-113.02298320656342,-115.81324981180151,-118.1814943524413,-120.51360638558253,-121.94630016724695,-124.69142493201068,-124.28956022051402,-124.75053256101226,-125.34040110544217,-125.23579537039643,-125.8506663480729,-126.54376698191898,-127.4218238578473,-127.68704038434592,-128.36024871593384,-128.42954217865352,-128.74522045752153,-129.2678147254111,-129.3328911311812,-130.65510093094127,-131.9987781520798,-130.47483933774652,-130.49149429998957,-130.55890711066357,-130.3796448936761,-131.42203347183073,-130.19086097942562,-130.32198415581612,-131.45392362268186,-132.18979142609558,-131.9399282789453,-132.7432401206065,-133.28681090590808,-134.78970785479777,-133.56168116046342,-134.29847102257847,-134.76281337706118,-134.5344651149445,-133.17581654588938,-134.75597374511196,-136.89491880805204,-135.446189405091,-136.95045137835206,-136.44085870336738,-136.27659432813158,-139.3420717399759,-140.48419143215278,-140.61854076456683,-137.0682407774925,-138.33623075579504,-139.03117504141193,-139.4110537516524,-139.97798454694424,-139.59140759603167,-139.07650492086785,-139.48907653288944,-140.65981046001238,-140.9974476296632,-142.92435084079312,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1458,-113.92775489491316,-105.38197452661522,-111.12973485645702,-113.24940740472877,-108.98606663849395,-106.50388829943863,-110.8239598150324,-115.37949672185712,-117.35259307148584,-117.02397745430906,-118.01931898856053,-120.88898469691617,-121.9985540711904,-122.10485474397069,-124.79645996390477,-126.19337834342986,-127.31527892871435,-129.0470411342821,-128.47629913255986,-128.43435141992165,-127.95176533968711,-128.41215251411148,-129.06920525717544,-129.56683286821257,-130.13736701541777,-130.5492415061192,-130.73977634343754,-130.5488632971587,-132.00317526389304,-130.5567211117332,-131.15207019516308,-132.6346641831565,-131.8735960881892,-131.27300650686928,-133.4548380232064,-133.47620332990599,-131.66596647868442,-131.79763434846987,-133.49544159531865,-134.12937014654884,-134.20595765859017,-134.42065896872793,-136.23191207646101,-135.55589639307865,-136.31209368793802,-137.24846501144154,-136.81041199138872,-135.39459245723924,-135.528138656962,-135.46150212421531,-137.29090366911828,-138.34537203395473,-139.0800829834811,-137.38160250038615,-137.1853824705834,-138.00498441741414,-138.45819717498904,-139.07456914207353,-140.20948134868004,-139.2419051290344,-141.83789189546042,-141.50321457964583,-141.210376280701,-140.04295562841335,-142.86381189467738,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1459,-113.91186112672995,-105.3772733589725,-109.2091878162516,-113.33161609814005,-112.72804141787402,-110.29062725680623,-109.58891400559573,-113.96838093922139,-118.53896447974518,-121.01533572804291,-120.75237517750354,-121.90458309393841,-122.29645305915415,-124.75599158557026,-124.2946516818602,-126.70397199648612,-128.86758347785866,-129.0016739803332,-129.14767870300938,-129.29901341539195,-128.60718930951035,-127.89899374655602,-128.66387152319345,-129.1197387328126,-129.95866664761476,-129.57998382529627,-129.3686174556495,-129.62914098582638,-131.09359960135734,-131.0531096883074,-131.44168511213292,-131.0962581407615,-130.72179066372905,-131.8435520829321,-133.20175502036645,-134.1192781708876,-134.24927300726316,-133.0907031767497,-133.98583980040206,-133.94731469680943,-132.90550397886201,-133.9638122444295,-134.5240657604325,-134.2312805843675,-136.11042362065513,-137.24631759969844,-136.57341701956352,-135.85672001362735,-136.77413955897046,-136.29809390142512,-136.44173285732418,-140.02776145241089,-137.99253669997603,-137.4394676123522,-138.343244209437,-139.89824282752267,-138.68592108943227,-137.95225800607145,-138.76995640742538,-140.68532626010767,-140.24235512903073,-140.53762938509553,-140.1346257328759,-139.97785908028817,-141.70775164215155,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1460,-116.42634818187565,-106.32609967720676,-108.68251706879578,-111.7164968731828,-113.0264842951354,-114.08476936479617,-111.8991789035731,-115.13092485704308,-116.89508765110094,-119.8370141706807,-121.94561798563211,-124.20050056457455,-124.80882506934265,-124.42598657637903,-125.82707836560182,-126.63661311004851,-125.82926047455233,-125.76296706099173,-127.97807783974201,-127.66916138537903,-127.97888608930572,-128.78894675427418,-127.77730534390939,-128.43482067188882,-128.98476160332078,-131.10424725991265,-131.3175901631984,-130.32965447053274,-131.14345909198715,-130.19483342647882,-130.67899335136235,-131.4027312135342,-131.90391889230742,-130.70281336284296,-130.9756503663842,-130.7659901950373,-130.22200875819667,-131.57738326979737,-132.7343141240181,-134.41887248579417,-133.83593577840082,-133.92675352704663,-134.74511878225024,-136.04206297485266,-134.29461401846254,-134.40198292426606,-135.95332386407995,-138.75364549994407,-137.06510588099897,-136.26227750128234,-135.76255244116976,-136.81250103039142,-138.13380977864884,-137.26350690490167,-137.5639223501626,-138.77976971548725,-138.02631093187077,-138.65832762610952,-139.42426153146022,-139.44429319008543,-138.38600279645294,-139.26565669764219,-138.88547022297683,-139.44363707163402,-143.57786123371008,35,4,1.0,0.0,1.0,1.0,0.0,1.0
