,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
65,-99.89753145057557,-90.34124974508131,-97.1345926393324,-104.1436380436227,-109.57598127473827,-113.50516108373478,-114.15758249670148,-117.51771896997703,-118.630121196332,-120.56018537190232,-121.57248523548563,-120.77280006718115,-120.14360286757628,-119.45554070378242,-120.51335136231873,-120.9446770412574,-121.42131848378102,-121.42685111831048,-120.22427342094244,-119.98271673116356,-120.81202902910928,-121.76554694071248,-123.56104047994278,-124.13202200291678,-125.42045867015551,-124.98980785270034,-124.42506976327982,-123.54094810660527,-121.81479485231418,-122.49524101716348,-123.98290020614436,-125.2427216938027,-125.84328059123837,-123.91362565810186,-125.0033676404075,-124.10790989182603,-124.7778362055129,-124.79190220444208,-125.97307049233746,-128.7762394621085,-129.28114984239502,-127.46057437782213,-128.64814385803425,-128.37542738219122,-129.96419267334343,-130.0394520547084,-128.6207189176649,-129.26823980239723,-130.7445588557269,-130.83681508816653,-130.72535985888095,-131.31369148020372,-130.80146947055113,-131.46905014367826,-133.51791981927528,-132.89526752090373,-131.85144457845774,-132.05235029967466,-133.1946634019892,-134.26426879619058,-133.28643800378214,-132.04515901808236,-134.65235559276533,-133.78912440453252,-135.60330169147147,3,3,0.0,0.0,0.0,0.0,1.0,1.0
66,-97.45071731687435,-88.89674041426437,-92.90964391214068,-99.95908709371078,-106.84463902139589,-114.08187934818221,-117.16194371272175,-118.14914464438104,-119.20770307694045,-120.9547921668362,-119.80511257087146,-119.5248464597325,-120.45464560104806,-121.23211975135247,-119.60997575932689,-119.01563935222362,-119.04427811651169,-119.74786572217542,-120.77990152293665,-119.33256710899214,-118.4388784621548,-118.1203226568884,-120.78431988723594,-120.39960992907649,-120.58378527613274,-121.72559523909895,-121.64559415764471,-122.97617649946804,-122.36570206996902,-123.4765697824624,-123.8883205501323,-122.41026328010365,-121.98406308055942,-122.92077094783075,-125.20961819216183,-123.89738535955092,-123.74199899164815,-123.77316738508623,-123.13343168877788,-123.30165019334252,-124.31554886151429,-125.5008869892369,-125.41747684595097,-125.56531042335186,-126.18121919676403,-126.94634128844905,-127.40787982304886,-126.74330194128905,-126.390087747603,-127.19912868267903,-128.62700042725882,-131.41929668979608,-129.73864156920345,-127.713535615878,-129.20641288724892,-130.2712877374595,-130.54862161870335,-131.750577140494,-130.9445560840965,-130.49423997028447,-131.03421203251781,-131.25636504720921,-132.12801285917573,-130.9237981866494,-133.06136964883171,3,3,0.0,0.0,0.0,0.0,1.0,1.0
67,-102.87769855326239,-93.84241887939064,-95.76755362820154,-101.58009186971586,-108.26102375089825,-113.67539185332353,-116.7878630275999,-119.37383759004612,-119.93545692217086,-121.26470210450049,-120.059819402742,-120.51438377261564,-120.68440062095313,-120.17389742429684,-119.63059428560564,-118.22535436764534,-119.89394727640168,-120.97153389189299,-119.36540045178859,-121.08458756193951,-120.47499689828967,-120.84680187181802,-120.42178399106255,-120.71630805126068,-122.08181634648604,-122.17266284047462,-120.6970981586049,-120.26865826125977,-121.66682232471379,-121.75504314805308,-121.85653701913922,-121.41109131866413,-122.34788377173288,-119.36518694760393,-120.8947230154235,-120.35984713222618,-120.80669220500323,-122.56112059915175,-121.65903887506443,-123.43970083064238,-125.47707103590423,-124.22368688454418,-124.60582628920605,-125.72704972636143,-126.66717868093463,-126.33025621066392,-125.68448920510582,-125.81972043933193,-125.18483394632409,-125.86078053352912,-124.55848363111656,-127.90312976617906,-128.01452514550692,-126.61300452656839,-128.6698840015115,-127.14105776020476,-129.77006161798883,-126.76547036839057,-128.04195408485916,-126.92042187326791,-128.22887914798204,-129.63939998074545,-129.22985807239735,-129.529988431963,-133.06389184389607,3,3,0.0,0.0,0.0,0.0,1.0,1.0
68,-103.1850641103717,-91.71363590699355,-95.12433989999374,-101.59006606422949,-108.64252523357189,-114.31337353116419,-117.90728848045083,-120.00366994856059,-121.77687424347546,-121.12445676962723,-122.24074064354711,-120.89915776439778,-121.07344156108242,-122.21368783652126,-121.8358739413433,-123.9798276009016,-124.61099747439505,-123.18901185417585,-123.47609858779711,-122.94637629351146,-122.10717094956279,-124.16674410527662,-124.70902949187735,-122.98556579095231,-122.76709133375354,-123.90373520468947,-126.6770132805786,-124.81060537960013,-124.2661628894378,-124.82921625634155,-124.47016026989547,-126.00698907103579,-127.01335225760113,-126.12009013452045,-127.36600342283005,-126.41848989944722,-126.83291623477318,-127.56044434347032,-126.37937600129534,-126.62853144114989,-129.24921201222588,-129.69970375495686,-128.96580432183652,-128.61527530139375,-128.1819802290715,-129.3936732682034,-129.007979589047,-130.56458304877052,-129.34845849167107,-129.23954389644388,-130.46487977678,-133.92553343418294,-134.45358587473106,-133.25901282120643,-134.6073748499416,-132.61972075542346,-131.11880662184802,-133.61296436998083,-134.81797793101285,-134.21244485055536,-134.25367379576727,-133.6957497353277,-134.54484346138494,-133.56508275146965,-136.71069449932364,3,3,0.0,0.0,0.0,0.0,1.0,1.0
69,-99.97198662854444,-92.91938290323489,-99.50228045294482,-106.39861829635265,-110.86129189379184,-114.58052950717882,-112.69373647975848,-113.30312037237289,-120.11517252243283,-121.49571414035665,-119.83990769915997,-119.8546535888479,-121.58311227964062,-120.03461942931246,-120.31204934491831,-122.20029229107422,-121.93531419411659,-122.94896297880284,-123.31325249103004,-123.50606113532709,-123.11246645467142,-121.56839440719455,-122.62426030533818,-123.32348199746185,-123.87027728315277,-124.47570434392256,-124.97047076859721,-122.73592723194737,-121.67664946534528,-123.9069618447457,-124.79359889169322,-124.96737157400261,-124.86861500215399,-123.7393727096661,-124.25234185684221,-124.14846785230829,-125.13802955612547,-124.7210918192888,-127.28078702021556,-128.35461485357166,-128.13677134719836,-126.25801417493092,-127.45908538791448,-129.0457373560589,-127.73561415401039,-127.83693680790775,-129.41273785278952,-129.28431064273124,-129.60660882054714,-129.48678422793446,-130.5470326611032,-133.53322149416874,-132.48524762711781,-130.94755562173964,-129.82531924770853,-132.17383362228793,-130.92614751364542,-131.63485967067237,-133.342692400648,-132.61336593046738,-132.7502516336541,-134.7666036257514,-135.22794407958776,-134.2943579867605,-136.61785676409662,3,3,0.0,0.0,0.0,0.0,1.0,1.0
70,-99.99819918612586,-88.7758637527037,-91.20159719814184,-99.41053039595008,-105.5803193629688,-109.9346230519839,-114.37706679027544,-117.03859387664593,-118.8453592243678,-119.50592958885775,-119.75963659344622,-120.4666556397903,-120.0751666711204,-120.17932401586017,-121.08890481586278,-121.78855499475534,-122.01235797961525,-122.93122768711282,-122.64053261455518,-120.87743444925349,-122.44931869505942,-121.89219405408387,-122.85801713778935,-121.80294591499633,-122.67465507695611,-123.94752755228035,-124.69548447208135,-122.86563447393675,-123.69279302615891,-122.74249235336168,-123.36243957517073,-125.05025199973247,-125.62536207821412,-125.57376228093506,-126.53131318908092,-125.20940947086926,-125.25242782201184,-125.69654727936987,-126.01106194915674,-128.01050642883462,-127.5227459818017,-127.24789622499146,-127.90544938835856,-127.74702450091303,-128.57029846142166,-129.04752695575831,-130.42713088401786,-130.49198871634553,-131.4380734897262,-130.62965512251026,-132.40279272909493,-134.00757622451235,-133.16160100908763,-132.54166965253694,-133.26918382988185,-134.03864491872713,-134.0303157294797,-134.55909463959756,-135.34505315427498,-135.45208224801598,-135.5057385818505,-136.358751527025,-135.8374200623167,-135.02129167663858,-136.52595837488084,3,1,0.0,0.0,0.0,0.0,1.0,1.0
71,-105.08625256415104,-93.17554023402054,-97.34356730054174,-102.8838731233404,-108.1321823188737,-113.23140936218388,-114.96417941761291,-117.55552654501072,-119.87360228810032,-121.46158983062855,-121.33731981396002,-121.33030827400316,-122.32655908026202,-122.534118448208,-122.89219913385962,-123.14045019226036,-122.20276572632679,-123.29870753530115,-123.25887478679506,-122.79620129989081,-122.12448271297998,-123.17124752314983,-124.03567695792717,-123.66577729362751,-123.9310960446665,-124.88188009133626,-125.74491831122225,-125.644435332468,-124.73508007177158,-125.65907165859062,-126.48181111120543,-127.25977688465153,-127.29929193814236,-127.10289182024957,-127.44026975562561,-128.07506262898985,-127.49891618861909,-128.1425018475584,-128.23700076985904,-128.7771206151445,-128.83559825702238,-129.6705109320464,-129.14282612724986,-130.2707147066286,-130.7406214007038,-131.5298896151504,-131.2904124597636,-131.3529533914202,-132.0865820398971,-131.9144699499238,-132.89160739322477,-134.81495473915615,-133.98255299651115,-133.38971278674592,-133.9045391143274,-134.96459855210836,-135.29572429956073,-134.2633316076062,-135.12521081292806,-134.79747217942747,-136.087593792044,-137.18723205722463,-137.08929636418898,-137.52329162087352,-140.55537582243008,3,1,0.0,0.0,0.0,0.0,1.0,1.0
72,-99.77130669635265,-91.0390487761933,-97.49328566282,-105.97098076357261,-113.3081289092865,-116.86875315248233,-116.09754997526392,-118.46191825515587,-120.65421054853888,-121.17518343910103,-121.22996452382307,-121.24195072068316,-121.7399414559553,-122.28655561511579,-123.7136092744023,-123.1497935218136,-124.39973632339775,-123.45521004868955,-124.00090878804403,-124.57281799539146,-125.81582386535678,-124.86671351321434,-125.1391386743291,-124.99917868330326,-124.72506603066435,-125.57442511426943,-126.67496985351227,-126.62243116400234,-127.9952496883226,-126.33428889452182,-128.3947188476802,-127.45232861867551,-126.87184941341998,-127.96263134116123,-128.17803943075637,-128.92218394812645,-128.467978995093,-128.93490084206786,-128.60587745089603,-130.45785736726887,-128.75814418194315,-129.4435975990101,-132.63722615588176,-131.01476492476922,-130.29219964386587,-130.6978544326758,-132.93380822549545,-132.8813701473311,-133.26093234931977,-132.5374616559282,-133.26883455463275,-134.41537346358527,-134.49894262405084,-134.0995559036382,-134.48355742109595,-134.306745760813,-134.37753930309532,-136.50672579134346,-136.1128777107844,-135.51285232463056,-135.1937086634142,-136.23132235334958,-137.87187581787106,-137.13808006744006,-138.8795834198595,3,1,0.0,0.0,0.0,0.0,1.0,1.0
73,-98.5948673717983,-89.18317870825032,-94.2340214693654,-102.84314498353748,-106.22183412972748,-109.09037656086721,-111.22530736357037,-114.81236385225469,-119.42439398424996,-119.71848407619282,-120.34478837478729,-119.36322625257085,-118.97637707845408,-118.87528014835931,-120.93685470475477,-121.59210651445,-123.44746405342661,-122.84474649318481,-121.7924380911738,-121.94238680458854,-121.52833017465701,-122.02384401188569,-120.98879934638298,-121.48061342292243,-122.53901522481388,-124.03130107920987,-126.06052421708348,-124.28130313506946,-124.91921195965425,-124.36645251757746,-123.6828190317545,-124.8451260706611,-124.45004555494448,-125.64763834640581,-126.30212985124032,-125.48559672268175,-125.91876038914,-126.0855008529931,-125.76823505287499,-127.85109033162865,-128.27111706608014,-127.67875685977839,-126.66885859985415,-128.46502727875736,-129.29388445444027,-130.15808733596177,-129.33427689583456,-129.40612505845803,-129.6363214001593,-129.72429211914744,-130.92382904400057,-131.6522353967755,-134.5507336510557,-133.4729130634803,-133.30618357074852,-133.23678746913177,-133.78635463089648,-133.66757849615462,-133.7333603429537,-135.03596470788818,-134.52155561909598,-134.41430475549205,-135.18311217695077,-135.35969619112774,-136.1946853549737,3,1,0.0,0.0,0.0,0.0,1.0,1.0
74,-98.66022608353062,-91.35260188395463,-94.83590644966381,-101.81731164145381,-108.89975071863421,-112.0085433178802,-115.6887693252703,-119.04293761783096,-121.32880751266663,-121.27045427694783,-120.32619820685144,-120.33542610160896,-122.2075307671198,-121.55906350196273,-122.61008472384353,-123.09745765393822,-123.6142362680558,-123.78457981691835,-123.90257724574403,-124.86148221364404,-123.53283807969873,-123.79678436426715,-124.68030465264498,-124.17615897152054,-123.40980651299718,-125.38817941589366,-125.50330813903437,-124.91607885421445,-125.84599413915257,-126.26715055152687,-126.93218601147294,-127.11309542915346,-126.06256264149721,-126.28417855618572,-128.20382596192508,-128.98171113772406,-128.33957236073232,-128.2483684328236,-128.6774463580306,-128.3540872033402,-128.8180743547694,-129.88018467910018,-131.41112837448748,-130.3346914424216,-129.41493256324765,-129.6399784493397,-130.18730730153294,-131.02675842368006,-132.65810652679906,-131.92169977011224,-133.31949590994628,-135.66441982615152,-133.7401479840148,-133.36976710097898,-133.65625022015305,-134.8424618925978,-134.71001327312476,-135.3715871474361,-135.7642838211691,-133.89130884543047,-135.1898210701555,-135.3034408613221,-135.92737495460963,-136.61293072815994,-137.58913608552098,3,1,0.0,0.0,0.0,0.0,1.0,1.0
75,-101.39629479279832,-93.25461401782995,-95.63335850059345,-102.30616940690959,-109.22310500829809,-114.3872520741745,-116.67547849714138,-118.0229475348417,-118.89204660567017,-119.68678674243225,-120.78931015276711,-119.55556364130514,-121.63858848921599,-121.00949040038108,-120.10535423971218,-121.53479646458828,-120.31706830014791,-119.0121184634357,-120.49400126679711,-120.05041988911069,-120.92694329565745,-121.46093648220123,-120.87363155070712,-121.44115148479602,-120.87657067940938,-121.23253649091833,-122.68274012737356,-122.51995178034534,-122.38277849260177,-122.0081167345374,-121.75001710699489,-121.7618350255622,-121.4049712522865,-123.99566577004022,-124.2069337235194,-122.6357344575799,-122.79837363612299,-123.51946198136642,-123.53346302427434,-123.1269073998329,-123.34548795547309,-123.8403479892343,-123.71555461641115,-122.32852630098905,-123.14260060453356,-124.77633467875805,-125.50769584309585,-125.84723121224715,-125.51309720278942,-127.44026141470854,-125.82184591313697,-129.0930197278598,-127.38159326817922,-128.46435091522955,-128.96597739646734,-127.51337999658914,-129.51936700514963,-128.0193738608006,-128.3105454359234,-127.3126442227429,-128.9004148731538,-129.4833841851103,-129.90487554050054,-128.19607362369558,-129.2518559956959,3,3,0.0,0.0,0.0,0.0,1.0,1.0
76,-99.112616097218,-92.13045739950314,-95.11244879436319,-103.06049103072709,-110.15595959695762,-114.02433052449692,-115.6820575356273,-119.04762320284134,-120.22252500364945,-120.85736942752767,-119.42794268719484,-120.21304544734437,-120.26610712066176,-119.65384801609957,-120.667540622128,-121.64713507046544,-120.3787662112125,-120.03519893444427,-121.59520899758556,-121.0804216412129,-121.9924021566559,-122.1978959204064,-121.19048143758575,-121.06273005111946,-123.26827082062962,-123.40188523761694,-124.72698670148861,-122.85004324533831,-123.88801153716008,-123.9892556909875,-124.25606257264829,-125.38096072527469,-124.30954379719256,-123.46483241152013,-124.4725942942197,-125.71394468395928,-126.49492351807375,-125.39184348953529,-124.28665986386392,-125.83903708078851,-125.797123158393,-124.8706661772065,-126.36244028025808,-127.30944958053514,-127.50039904021456,-129.17586565623895,-128.96089180051638,-130.70875237801607,-130.98938625747974,-130.95613215767818,-130.71684117339186,-132.11059005184484,-129.88487638045993,-129.8292821538087,-131.42495453071786,-131.29037404329705,-132.19882078608305,-132.8114375433273,-131.84281460242988,-131.8011382361481,-132.18436220529588,-133.70171534645198,-134.71091342573416,-134.52027149049528,-138.49148206413602,3,3,0.0,0.0,0.0,0.0,1.0,1.0
77,-104.05821061937701,-93.82014186931644,-99.50380531966793,-105.36656010613854,-110.11028837949118,-113.99193306203534,-115.87104430576004,-118.38677762515103,-121.59206812203928,-122.40484333116117,-121.85743157551478,-119.94048371719778,-120.6854735101581,-121.09997371141759,-122.53204955518399,-123.42703771406349,-122.52499870104447,-123.82870927407404,-122.70897673983832,-121.66860087193547,-121.29070942468462,-120.95745902596346,-122.87646824113824,-123.53730085273936,-124.18574327707786,-126.00124004382339,-125.8914811595112,-123.85203322635702,-124.71948552857897,-125.82852774757657,-126.13738260031751,-127.02962883943795,-126.23839115629568,-126.82116159086667,-125.52432287032437,-126.75155208421047,-127.9402683984027,-128.0357414033508,-128.86139993677116,-129.82786939683342,-130.09214010424446,-129.23723837088733,-129.4785231315214,-128.2188543718348,-129.22375505462355,-130.08413072308957,-131.21644793066895,-129.69278566450058,-129.62091716532666,-130.5256174043882,-131.67803316971717,-135.15218662603357,-132.7256657514684,-132.6205310130871,-133.73794494577413,-133.325185514477,-133.15240533664473,-133.59933483847794,-135.20437029499246,-135.23958342333216,-134.75186509931243,-136.8298563942999,-134.70946434276718,-134.67744557865632,-140.32253010018695,3,3,0.0,0.0,0.0,0.0,1.0,1.0
