,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,id,category,label_h,label_e,label_x,label_a,label_c,label_o
350,-74.67924117930716,-88.71940406423727,-93.10306350443271,-100.85770036624555,-114.6004368470305,-73.87856008274278,-87.69067954267473,-93.28442940023186,-100.48365972892393,-113.19294215692136,-77.36341630624551,-90.51916529021253,-93.59024183112444,-100.93309339435253,-114.51078710793026,-77.49127432347282,-90.67716462203637,-93.69188569735297,-102.19681461924098,-115.00422868537302,-76.74621938133994,-89.59106710701128,-93.43451471647144,-100.80409758773766,-115.71535003582508,-77.54699083533369,-90.58834156581248,-94.66186172765701,-102.72153252583547,-115.96401787616921,-78.09516823352305,-89.1232974528061,-91.16073461249601,-101.75171179653492,-115.15614854458403,-78.16430411942052,-91.7043695571452,-93.93652456264317,-102.29265800661292,-115.45512704190477,10,5,1.0,0.0,0.0,0.0,1.0,0.0
351,-79.58596799730694,-90.30312587451924,-96.29233181175879,-100.24824352556769,-109.46306151480212,-79.38546790161641,-90.75454456610565,-97.02650813073237,-99.91921619135874,-108.83907264988643,-86.45981978860522,-91.24231234611932,-96.4903765510684,-102.09436104294655,-110.69857651286861,-86.86104094169352,-91.13212386844141,-97.1787494293857,-102.47504150629254,-110.26094367368883,-85.07606644451222,-93.524274463431,-95.53760729233755,-100.7358470293034,-110.85020953112299,-87.33184634266857,-94.05792503764303,-98.94421824080166,-102.9199070454176,-111.2077036691779,-89.40003836196516,-93.22041378251647,-95.01311544651605,-101.8048157005619,-109.8784500800162,-90.02000034804824,-93.2896038519401,-96.16425051547009,-103.09798766762869,-110.653253285718,10,5,1.0,0.0,0.0,0.0,1.0,0.0
352,-87.55057100641193,-92.31351105946543,-96.22074005159355,-103.76236289367093,-112.70804534193311,-90.99260076089324,-94.3260309600675,-97.5832405289818,-100.87257557939331,-114.90687950781101,-89.07683578543569,-91.85447269970996,-96.17482722613997,-104.1345897164023,-113.74373295491394,-90.52737737868404,-92.51724607698364,-96.00884280439618,-103.66786979221135,-114.76034229191703,-84.6978297132179,-91.11779259751358,-95.19798308017653,-103.01512476416436,-112.6852924834827,-90.18757198524716,-95.49018143092488,-97.32984734040636,-104.49831276055605,-114.94478242966919,-89.45698319276039,-91.84652412383758,-93.51063094910543,-104.32534706771351,-113.44485076553234,-89.88584306422271,-93.35534363899355,-92.71493575612797,-104.64457490723042,-114.29077432083918,10,5,1.0,0.0,0.0,0.0,1.0,0.0
353,-79.57462304345083,-89.69675592918097,-94.26327807649317,-101.72503316984405,-114.44714068643556,-79.01570281583687,-89.0683019382364,-95.49575380780735,-103.1049729004313,-114.96525577583186,-86.54179995206768,-92.85290200695778,-95.16420256283455,-101.79531032510073,-114.02365378162663,-86.60499191289547,-92.9232674010018,-95.19138205558883,-104.31664978763524,-115.7179244445233,-84.70369881118339,-92.81140642814415,-95.06621052045202,-100.68928064330863,-113.67466635523763,-87.42759297167072,-95.16349296193921,-96.9707314895351,-105.50131504824805,-115.74734405960615,-90.57518147098344,-92.38876392668386,-93.36631573863029,-101.19008135256001,-114.53676688648653,-91.20985706035682,-93.58196387021158,-95.24730897421044,-102.13700620845907,-115.38668307429324,10,5,1.0,0.0,0.0,0.0,1.0,0.0
354,-79.55012515160507,-92.81263620506957,-93.6342890866173,-102.51166013295932,-113.83564348707255,-77.3505747074693,-92.93683850680884,-94.2762381346263,-101.55608621333263,-113.92390100689461,-86.09735977931186,-93.05494653435733,-92.55734809480452,-102.92043654693387,-113.56318629766588,-84.60328480856191,-93.73177267792242,-91.82916444124494,-103.03693204809925,-114.79422110461624,-86.27962125022177,-92.97097467320668,-94.55157732207495,-101.82831934705047,-114.67299442195687,-83.43572679652945,-95.71305463862976,-94.87629046371634,-102.64849534543559,-116.2773479746649,-89.5844872975622,-90.97000649945072,-89.12043158490839,-100.92781731310717,-114.74946679700801,-89.09130471344463,-93.2635543502264,-91.94916475467392,-102.40413488224945,-115.74495524285811,10,5,1.0,0.0,0.0,0.0,1.0,0.0
355,-87.83823575145814,-91.4330016224237,-95.59171293643047,-102.68363623452657,-113.06293152955013,-89.48723822019994,-92.82337770500902,-95.33676804404098,-101.4004698353174,-114.56270151524565,-87.79188784152603,-91.05259110218466,-94.18113176955877,-103.67028357775956,-114.53424017690743,-89.39420565268722,-91.23450494190514,-94.18784743127453,-104.24844463430738,-115.89820377233521,-85.02802246644615,-90.69300424288356,-95.39049682878697,-102.86205696956222,-112.67210083031162,-90.71153685200464,-94.6245579372152,-97.3143771511313,-104.74289282113725,-116.81011125515298,-88.3427230952487,-93.11436303860376,-94.09564573976895,-102.82240877929524,-114.4817302099855,-89.55129715551158,-92.1158362005849,-90.55257173071924,-103.69934047097259,-115.8567071233564,10,1,1.0,0.0,0.0,0.0,1.0,0.0
356,-78.42558443606761,-90.9100946753706,-95.83816006098942,-101.94462812398581,-112.54017254707215,-77.53258250840959,-91.28165600741954,-96.70265121837781,-100.88946389388994,-112.81422238624556,-84.94509801994886,-91.18998382849622,-95.06628780534244,-103.02367137958838,-112.78937454205894,-84.65865777498395,-91.78784686247371,-95.49460985606134,-103.32270487331677,-114.23400676917781,-84.01881809592956,-90.86271012588543,-94.2937326012084,-101.93055930667455,-112.52217580952032,-84.65949128382076,-94.59921407949514,-98.7076713883409,-103.75881430558124,-114.11504724345674,-88.59532023703369,-90.77623471503725,-90.82810068299038,-102.18002319424932,-113.58992548394873,-88.11365068646245,-91.19172393331554,-91.94902678130188,-102.61291365060916,-114.07654598710302,10,1,1.0,0.0,0.0,0.0,1.0,0.0
357,-87.72852127647992,-92.73437388359837,-95.84017830465976,-101.96837891976536,-115.44334849126653,-89.33066267122689,-94.2962667254859,-96.32351592263822,-101.1741374540176,-114.7576343957767,-88.61257837581132,-91.59229891449633,-95.24238060439768,-101.97369026643543,-114.1613057515161,-89.04597264130551,-91.81275564055332,-94.7241979214227,-103.88120119322913,-115.90956085518184,-89.18160995345347,-93.73165061788868,-96.16374445013007,-100.40205350979669,-114.81378284331913,-90.04048847557146,-95.09954908315059,-96.16334774453784,-104.92115519429355,-116.93900960591881,-88.50305048681868,-91.94632177014343,-94.09916146740798,-101.73403012829802,-114.25089533633323,-89.14637100289369,-92.24675340586649,-94.27372116951693,-103.60609287097815,-115.6498276448701,10,1,1.0,0.0,0.0,0.0,1.0,0.0
358,-79.89224866458623,-89.64552191795636,-94.81047955454422,-103.69171602893664,-113.69083280354836,-79.554257371542,-90.98278849420274,-96.56065689061703,-102.11864595381155,-114.8158612168048,-86.11409180576557,-90.74859112979354,-93.52017067761538,-103.22057844383188,-114.78775773331206,-86.53064779696584,-91.78888483961016,-94.63974900363382,-103.81530144555443,-116.11017115217813,-84.41107757771333,-91.23570646748709,-94.04124830846568,-102.48324606373215,-113.92005303547563,-86.74492716502243,-94.98613187140508,-98.15077021747994,-104.71911856765523,-115.30609004811483,-90.27596273811372,-90.51244662214066,-90.08265625228194,-102.98754472550172,-114.18551713239691,-90.84269820829071,-91.85119840469227,-92.67456291221878,-103.5208811201329,-116.27399223103248,10,1,1.0,0.0,0.0,0.0,1.0,0.0
359,-91.44751328098756,-96.18681051201426,-97.23818289574214,-100.66763177263812,-112.41984578747761,-92.29864581416413,-96.49745767487201,-97.90420845975036,-100.6538658714379,-113.95141884453112,-90.79431865746957,-94.0804451158617,-95.75033976915117,-101.60536081888522,-115.047812460987,-90.86801958725388,-93.59767094975922,-95.52227197756093,-103.13387469241212,-115.99297509938843,-92.02167454741341,-94.68766437045014,-96.06910429555371,-100.85344978387154,-113.76277430177483,-92.76141961828175,-96.09846855726417,-98.90570245678175,-104.23892061601686,-115.99512988947626,-91.36905361151395,-91.4609690092641,-92.43149313056475,-102.3244134697188,-116.9029643349743,-91.63833254841228,-93.48487116256052,-93.7461706346161,-103.40112026868083,-116.60314570662665,10,1,1.0,0.0,0.0,0.0,1.0,0.0
360,-74.59405450519661,-81.21529024419316,-91.17076517851342,-98.80902804849106,-114.6546379507887,-74.2008729503262,-81.0711616026061,-91.01221698128894,-97.65369934706236,-115.72344600282783,-74.46542323788648,-81.00996976031024,-90.867329364397,-98.32346252354856,-113.93266751248095,-74.26149448295988,-80.88601968847672,-90.6670675919767,-98.59070320735255,-115.831413368404,-74.1485564149577,-80.89566885496517,-91.41491613405685,-97.81319571275739,-113.61787819647127,-74.1859453152989,-81.10280380317798,-90.93606224704195,-99.20769419768946,-116.55521894137843,-74.39004881384263,-80.91972278798983,-90.96194981288892,-98.32549417022841,-113.95155909603355,-74.33983325780474,-81.04409301640418,-90.82569169716353,-98.85932231455959,-115.64382057294611,10,5,1.0,0.0,0.0,0.0,1.0,0.0
361,-78.33949820075262,-90.24798868040621,-94.54278544600322,-102.25727982295153,-113.33183141619887,-78.62504386221696,-92.4557306254618,-95.03740033774946,-102.74612869452532,-113.6144238381066,-84.44951357500545,-92.12638626264528,-93.8483206003215,-102.43059046472779,-114.72727931552953,-86.04892298747575,-92.90490902984894,-93.03276418896644,-103.95714939934871,-115.00544282786292,-81.10687168257951,-90.52063527085367,-93.49816730918862,-100.16026923163332,-113.44604016524683,-87.40953564921239,-95.45389031473759,-95.43046040041105,-103.20546588218193,-114.84846821041265,-87.95974994195008,-92.88524116724064,-92.53424110555373,-102.20168690964867,-113.33136167332432,-88.52270116787446,-92.9133058543131,-90.45900776018732,-102.81458223295513,-114.97422197978374,10,5,1.0,0.0,0.0,0.0,1.0,0.0
362,-80.22568699518479,-90.84066170351781,-93.5799939183574,-102.7359001560163,-112.61057872400562,-79.59657077783847,-91.20342560362629,-94.48451171218883,-101.48748856019112,-114.95010364045127,-85.92746818873877,-92.19923713401963,-92.3071011219581,-102.83294018747766,-113.71199684413315,-86.8236893677539,-92.61940108768744,-92.237738262313,-103.64041325817459,-115.98325385784749,-84.2048220366958,-93.45922716979749,-94.82714412290736,-103.46326959698172,-114.07710512928665,-88.61624851488037,-94.52757653193807,-95.79585598951758,-104.02702021746543,-115.03403088008284,-87.91833104726214,-92.02329224590287,-91.0305576590754,-103.12727885043958,-112.82771071270412,-88.33827688323197,-91.85343099900648,-90.48833353480507,-102.99377366633776,-116.35902414356302,10,5,1.0,0.0,0.0,0.0,1.0,0.0
363,-80.65504538737677,-91.65447354799528,-94.30746104055882,-101.39091533297132,-115.1768895207085,-79.36776773780315,-91.85086645548422,-95.45985883934324,-100.10915010124933,-115.41964306455714,-87.26158090637546,-91.43595698070189,-93.9875173746396,-102.38763209027724,-114.50272787492402,-87.42563052850649,-91.3154505275174,-93.72509297795037,-103.06395944605092,-116.62577403416319,-85.78605453938913,-92.20306303149279,-94.90826783856193,-101.94565519401665,-115.09705421323383,-86.93235283482386,-93.41505160867918,-96.36299922847498,-103.43983858917007,-117.42829165536067,-90.50577356470322,-91.87142827675362,-92.89048890960949,-101.94004025288336,-113.97040818876727,-91.96537446727156,-91.65484548096545,-91.81896885064029,-102.30881251703326,-116.42345711684038,10,5,1.0,0.0,0.0,0.0,1.0,0.0
364,-80.20862762992265,-89.24068377523196,-92.36797012382294,-99.4139098631706,-110.23132492497464,-79.52003252150826,-89.39256830901947,-92.52544990757981,-99.16800012773916,-110.53653413719127,-85.62229329768317,-92.33240284276393,-93.6854356520054,-101.31701898894705,-113.53066630293318,-85.95053737012903,-92.71724809856474,-94.22420042871371,-102.57899910968493,-115.18414024138602,-84.48958098933855,-91.23914167261466,-93.60061004073683,-100.2044374224551,-114.87848220387022,-87.04237924376949,-95.28392048679191,-97.14320043491443,-103.59450746036939,-114.30004067389638,-88.37279204770296,-93.62483405135576,-93.57969121994009,-102.48272750462962,-113.10543182556232,-89.70547045795085,-94.3764418114125,-93.55936865709602,-103.26367980493748,-115.96176695964328,10,5,1.0,0.0,0.0,0.0,1.0,0.0
365,-78.8614981118601,-91.70003993711696,-95.29990328046861,-101.23912304759953,-112.73411220086835,-77.95671555430827,-91.91362348246167,-96.47319826726519,-99.88870632357214,-112.45540328436286,-85.63608900799505,-92.36696484993257,-95.22439618996947,-101.60556290847131,-112.93611222196716,-86.42750583475782,-92.25904205049859,-95.46404168582441,-102.12519660153038,-114.14255112410484,-83.4503442616164,-93.46078039217039,-95.27243837928478,-100.82821931216999,-112.24841001656011,-87.21037818855945,-96.2803823228646,-98.750210364864,-103.17615595122687,-113.04257312067145,-90.48260393436317,-91.97881025199976,-89.84601953070757,-100.45049935892783,-112.7495139359935,-91.8078002028601,-94.56680900229019,-94.21522610470531,-102.36717783817765,-114.12928108981225,10,1,1.0,0.0,0.0,0.0,1.0,0.0
366,-77.53825496125793,-90.52009646299909,-95.43720275467894,-102.43039334379205,-114.65479282142783,-76.96931831765669,-91.19310242357056,-96.24290920545792,-101.30360742296182,-115.68215911943122,-83.7207885269458,-91.3825391318389,-96.08172314528382,-101.14609875755276,-114.43481397462735,-84.43179298961888,-91.50309591167866,-96.5667870937352,-103.94841171470487,-116.5475957974086,-82.10733160980959,-92.98584809480035,-96.52315474864255,-100.13748412434447,-114.94782027627957,-85.86052632955108,-95.3498768918875,-98.48633354291098,-105.37297288250085,-116.37866332543167,-87.57486340533893,-90.94491789346921,-92.3809800992609,-101.07838002477956,-115.27996831068225,-88.05758378882189,-92.54159180581661,-96.72242467373454,-102.41533349803365,-116.9521911105065,10,1,1.0,0.0,0.0,0.0,1.0,0.0
367,-86.7351697167432,-93.6622223776056,-95.84588350956636,-103.02177371258648,-116.46131751493476,-86.43500961623133,-93.93934984083886,-96.22127450572818,-100.44322835643769,-117.60822020092512,-88.74020224719047,-93.87998079974685,-94.87573875368619,-103.33314389777412,-119.11974586973754,-88.92578619460392,-93.46194988024698,-95.11900268812725,-102.99394907314456,-119.64837288740799,-89.58841633274233,-93.88548951208803,-94.34563411453715,-102.61538136010122,-114.98077563070412,-91.2549515457413,-96.44367509068864,-97.34675075149948,-102.98789552679948,-119.05672362818544,-90.26478710860167,-91.58270599206736,-92.30367427153114,-103.3900051145248,-115.59800332059285,-90.24451111852056,-93.22595087324788,-93.22280118218835,-103.97482627692362,-118.69007792934241,10,1,1.0,0.0,0.0,0.0,1.0,0.0
368,-77.80775122850258,-91.23718537046292,-96.7613658698775,-102.94199573998823,-117.22939586583581,-76.98010075513027,-91.22873453929822,-97.27433324398746,-102.2232504431038,-115.42468545089478,-83.7613960942181,-92.18349490454105,-95.73651330336787,-102.21850436240176,-116.04033368525305,-84.2473808371609,-92.82094544208995,-96.07098045125362,-103.92556824286628,-117.78351405930903,-82.27573994978675,-92.91186008235744,-96.48328957920839,-100.79888496193483,-114.34024043714551,-85.46145008764911,-95.64280189581044,-98.44055218746944,-104.0444235357939,-117.08669708635563,-88.89007238442126,-92.44249989091048,-93.98204379568769,-102.41105205538362,-115.22891866968166,-88.71239285474032,-93.96690636152081,-95.99443196562126,-103.69827091164518,-117.28447427997709,10,1,1.0,0.0,0.0,0.0,1.0,0.0
369,-78.77999201295663,-90.96222847433546,-93.18749410874446,-102.49632128879576,-117.06261865445846,-78.20804161219854,-91.17534742896586,-94.50935181957175,-100.76617472993829,-115.47370132568838,-84.49040834457263,-92.36413704881238,-92.4053994587509,-102.77173632856588,-114.10462440848379,-85.11080702297531,-92.14790223889563,-93.51073672756146,-103.09044258459227,-116.02538445804016,-82.76425182899354,-92.71094139892139,-93.25798100089574,-101.55894167176083,-116.65417248577434,-87.15756222036127,-94.50182600158365,-96.5105554152057,-102.71069504883391,-116.00174625479163,-87.4457047990328,-92.49639061406745,-91.45728771274332,-102.70645270103061,-115.16386509806608,-88.49009870609807,-93.02329270422803,-90.97689832022319,-102.89129388061693,-115.97090139051286,10,1,1.0,0.0,0.0,0.0,1.0,0.0
370,-87.49978941925222,-90.1322373806751,-94.62765680456616,-102.5478489103679,-113.49126825281735,-88.4511924168828,-92.07925027189135,-95.73797845680528,-101.47269452039994,-113.23808524899908,-88.55633394115011,-89.77478898841512,-94.30766218437901,-101.96466178387058,-112.85276839023551,-89.08358744527163,-90.52652103679746,-95.85594219489829,-103.12875378588215,-113.81210258849434,-87.37347093435494,-89.63476142767142,-93.57635355158587,-101.53818700386496,-113.00149245344393,-89.92724922274644,-93.64163738375558,-97.37420787708827,-103.51848459051905,-114.0506361931644,-88.52853272602914,-91.28067007542144,-91.36661115991603,-102.3653526369834,-113.6066395550686,-89.52661602457175,-92.49536571491026,-93.49442792661151,-102.89575857583222,-114.28293049064919,10,4,1.0,0.0,0.0,0.0,1.0,0.0
371,-78.67733887995749,-89.97337267627782,-97.10756465481401,-103.70542961452806,-113.45444731194885,-76.43835173563362,-89.92836277155304,-98.40161267160451,-102.42319068526415,-115.64230785030486,-85.44715609749532,-93.09701338614948,-96.51459932712842,-104.7161271282831,-113.64672726801308,-84.58278958788671,-93.29064525463906,-97.92137997482544,-105.40338547872938,-115.40325502796375,-85.29926325520599,-92.30558359440805,-95.33692091115591,-103.95552802963121,-114.07125973778284,-84.4027643266778,-94.26283404595105,-99.38872544272948,-105.58247106070041,-116.26566974431073,-89.99338458989891,-92.68272524762217,-92.90288447453521,-102.85467239555157,-113.99076673995167,-89.86208953656012,-93.714920464505,-93.97781764861342,-104.43824434065576,-115.92641634328217,10,4,1.0,0.0,0.0,0.0,1.0,0.0
